altitude,date_time,device_info_serial,direction,latitude,longitude,speed_2d
3,2013-12-29 14:25:25+00,833,43.9797300527384,14.1346561,-16.8106936,0.0707106781186548
101,2013-12-29 14:40:20+00,833,51.2863724203589,14.1353542,-16.8108243,0.250798724079689
89,2013-12-29 14:55:17+00,833,120.742427519109,14.1360523,-16.8087806,9.19504758008353
157,2013-12-29 15:10:22+00,833,12.4459845033513,14.1359766,-16.8093401,0.533666562565053
2,2013-12-29 15:25:58+00,833,-177.272243431855,14.1354293,-16.8084418,0.02
-7,2013-12-29 15:41:01+00,833,-68.3053567650348,14.1354067,-16.808473,2.26055302968101
3,2013-12-29 15:56:07+00,833,-133.984801603879,14.1363606,-16.8075284,0.398120584747888
-1,2013-12-29 16:11:33+00,833,-64.1186117422746,14.1363737,-16.8075384,0.509607692249636
11,2013-12-29 16:26:34+00,833,,14.1363271,-16.8074836,
5,2013-12-29 16:41:25+00,833,23.9774447423352,14.137138,-16.8070017,0.314006369362152
4,2013-12-29 17:11:35+00,833,-64.9497872381774,14.1373235,-16.8069391,0.641326749792959
2,2013-12-29 17:26:29+00,833,-46.4856248109445,14.1375675,-16.8072264,1.51400132100339
4,2013-12-29 17:41:27+00,833,20.8372909552568,14.1375877,-16.8071837,0.822982381342395
1,2013-12-29 17:56:20+00,833,-170.395669821705,14.1375658,-16.8072098,0.281602556806574
9,2013-12-29 18:11:18+00,833,117.108957001629,14.1375722,-16.8072076,0.127279220613579
-1,2013-12-29 18:26:14+00,833,-116.724623371756,14.1375422,-16.8072559,2.28543212544149
15,2013-12-29 18:41:11+00,833,-47.6866256688969,14.1375749,-16.8072163,0.720902212508742
6,2013-12-29 18:56:17+00,833,-129.415972169214,14.1404797,-16.8040749,1.36444127759314
191,2013-12-29 19:11:22+00,833,178.81725050576,14.0881639,-16.7837876,0.84504437753292
17,2013-12-29 19:26:32+00,833,-37.0247786509469,14.0870526,-16.7528312,0.361247837363769
8,2013-12-29 19:41:56+00,833,-125.661122384491,14.0870805,-16.7529145,0.104403065089106
3,2013-12-29 19:56:53+00,833,119.185494011389,14.0870178,-16.7530247,2.10154704919971
13,2013-12-29 20:11:48+00,833,143.860071174836,14.0871108,-16.7535898,0.06
20,2013-12-29 20:26:50+00,833,157.168139277765,14.0872223,-16.7538305,0.833546639366988
34,2013-12-29 20:41:43+00,833,130.212374446482,14.0871098,-16.7538454,6.79779375974294
7,2013-12-29 20:57:08+00,833,-155.146645054356,14.0874504,-16.7545631,0.0223606797749979
5,2013-12-29 21:27:18+00,833,173.272367832186,14.0875301,-16.7546266,0.0223606797749979
11,2013-12-29 21:57:09+00,833,-64.6564990676529,14.0878364,-16.7553206,0.404474968323134
3,2013-12-29 22:27:03+00,833,123.944401062574,14.0883023,-16.7576033,2.29923900454042
2,2013-12-29 22:56:54+00,833,-93.030765613832,14.0886827,-16.7577582,0.661891229734917
5,2013-12-29 23:26:47+00,833,-89.5051382371403,14.0891521,-16.7585597,2.96487773778279
-15,2013-12-29 23:56:47+00,833,-15.009522964997,14.089029,-16.7583246,4.36807738026698
8,2013-12-30 00:27:08+00,833,108.393159135385,14.0895231,-16.7595197,0.165529453572468
5,2013-12-30 00:56:53+00,833,101.344495322646,14.089549,-16.7600814,0.748131004570724
10,2013-12-30 01:26:46+00,833,,14.0898573,-16.7602076,
0,2013-12-30 01:56:39+00,833,-27.9489002122591,14.0899404,-16.7603584,3.99430845078344
54,2013-12-30 02:26:38+00,833,130.407066535261,14.0898823,-16.7606561,6.77538190805507
107,2013-12-30 02:56:39+00,833,-104.978697331407,14.078178,-16.808438,11.3102873526715
11,2013-12-30 03:11:34+00,833,-91.0961712215426,14.0519547,-16.8832648,5.14495869759904
11,2013-12-30 03:26:30+00,833,-96.2630927004948,14.0290684,-16.9539191,8.34717916424465
19,2013-12-30 03:41:28+00,833,60.6962286984828,14.0409954,-17.0102264,4.18139928731998
-1,2013-12-30 03:56:24+00,833,-69.6951192964278,14.0537799,-17.0672653,9.82659656239127
7,2013-12-30 04:11:38+00,833,0.925359624444045,14.048166,-17.0746562,0.284604989415154
7,2013-12-30 04:26:31+00,833,-18.7363184629546,14.0356557,-17.0756999,1.67871975028591
3,2013-12-30 04:41:26+00,833,10.2733401961228,14.0346631,-17.074863,0.734098086089318
1,2013-12-30 04:56:24+00,833,-122.166873164775,14.0143834,-17.0778145,0.417731971484108
-3,2013-12-30 05:11:38+00,833,-152.122571196625,14.0236487,-17.0771601,1.15732450073434
4,2013-12-30 05:41:48+00,833,4.80474907213976,14.0207307,-17.0567752,2.43987704608245
8,2013-12-30 05:56:36+00,833,-171.054173560243,14.0228763,-17.0568451,1.31400152206913
9,2013-12-30 06:11:36+00,833,106.294211621805,14.0094445,-17.0498085,2.27184946684414
2,2013-12-30 06:26:42+00,833,-152.903555053606,14.0028269,-17.0473893,1.5440207252495
18,2013-12-30 06:41:52+00,833,169.517931804034,14.0014152,-17.0458777,0.721110255092798
-51,2013-12-30 06:57:09+00,833,147.878269583315,14.0022527,-17.039461,5.7409493988364
4,2013-12-30 07:13:47+00,833,70.3523533912004,14.0233703,-16.972261,7.28338520195108
-5,2013-12-30 07:28:41+00,833,68.4280858221858,14.0492533,-16.9137712,11.3960431729614
-17,2013-12-30 07:43:45+00,833,63.3978767201015,14.0705048,-16.84907,9.50394654867124
1,2013-12-30 07:58:49+00,833,1.56943385385716,14.11479,-16.8059087,1.92418814048939
-4,2013-12-30 08:14:08+00,833,39.5274231132772,14.1291455,-16.8030724,0.094339811320566
-1,2013-12-30 08:29:09+00,833,86.3360918228202,14.1291775,-16.80316,0.231948270094864
4,2013-12-30 08:44:06+00,833,5.75109331779132,14.1292181,-16.8031644,0.87965902484997
-1,2013-12-30 08:59:02+00,833,41.5056686382216,14.1292425,-16.8031286,1.49241415163486
8,2013-12-30 09:13:58+00,833,-155.828855788034,14.1296636,-16.8039065,1.3960659010233
7,2013-12-30 09:28:57+00,833,-150.807399836961,14.1297054,-16.8038963,3.17874188949024
13,2013-12-30 09:43:52+00,833,128.18193425498,14.1297131,-16.8039107,3.10555953090582
7,2013-12-30 09:58:49+00,833,-97.4908748019576,14.1297671,-16.8039275,0.660378679243962
3,2013-12-30 10:13:52+00,833,45.9436294705216,14.1296197,-16.8039459,0.116619037896906
0,2013-12-30 10:29:57+00,833,-36.6411297402248,14.1294168,-16.8041996,0.05
-14,2013-12-30 10:44:57+00,833,65.5235296316552,14.1294118,-16.8041306,2.32
33,2013-12-30 10:59:54+00,833,142.259570751345,14.1293094,-16.8041326,5.39807373050795
-2,2013-12-30 11:14:46+00,833,-98.5382548424448,14.1280296,-16.8056492,0.07
16,2013-12-30 11:29:41+00,833,125.203922245644,14.1279554,-16.8056118,0.931343116150004
-104,2013-12-30 11:44:40+00,833,43.5969284311967,14.1305921,-16.8065999,2.15824002372303
0,2013-12-30 11:59:46+00,833,,14.1301179,-16.8067367,
1,2013-12-30 12:15:09+00,833,-148.803181096413,14.13006,-16.80678,0.422018956920184
-14,2013-12-30 12:30:20+00,833,17.8464002375715,14.1300723,-16.8067363,3.3246954747766
14,2013-12-30 12:45:45+00,833,-152.776787907099,14.1299997,-16.8067986,0.212132034355964
7,2013-12-30 13:01:10+00,833,-68.9446702144116,14.1299713,-16.8067862,0.486004115208915
16,2013-12-30 13:16:11+00,833,-154.790228655416,14.1299213,-16.8067854,1.66433169770932
165,2013-12-30 13:45:58+00,833,-48.3331641941074,14.1289751,-16.8058265,0.156524758424985
5,2013-12-30 14:00:57+00,833,-136.862401237995,14.129869,-16.8068595,0.290172362570938
-39,2013-12-30 14:16:08+00,833,-62.9988497737466,14.1298807,-16.8068962,5.22161852302521
9,2013-12-30 14:31:33+00,833,-54.6012565527486,14.132454,-16.807931,1.03
4,2013-12-30 14:46:28+00,833,72.799941538356,14.1324168,-16.8079666,0.18
-1,2013-12-30 15:01:26+00,833,31.9641834262272,14.1322589,-16.8074949,0.929623579735368
4,2013-12-30 15:16:20+00,833,48.0118744730263,14.1332807,-16.807716,0.170293863659264
-62,2013-12-30 15:31:24+00,833,58.556846530778,14.1342608,-16.8075871,0.554707129934346
5,2013-12-30 15:46:22+00,833,-22.1321915664342,14.1341601,-16.8074451,0.02
5,2013-12-30 16:01:26+00,833,15.873198112272,14.1345275,-16.8082573,0.640702739185654
12,2013-12-30 16:16:24+00,833,-88.2842684938626,14.1345554,-16.8082479,0.999049548320803
1,2013-12-30 16:31:18+00,833,23.2456570708603,14.1353158,-16.8080447,1.15156415366231
6,2013-12-30 16:46:16+00,833,72.844896081725,14.1361822,-16.8075273,0.695844810284592
7,2013-12-30 17:01:27+00,833,24.0126746031545,14.1362011,-16.8075207,0.376430604494374
2,2013-12-30 17:16:21+00,833,12.2259904394549,14.1370813,-16.8069296,0.819328993750374
95,2013-12-30 17:31:16+00,833,-67.0338210180196,14.1370751,-16.8064396,1.71592540630413
145,2013-12-30 17:46:15+00,833,-77.8231314724712,14.1373406,-16.806864,0.841724420460759
15,2013-12-30 18:02:08+00,833,-14.9667276450084,14.1377045,-16.8069746,0.220227155455452
9,2013-12-30 18:17:09+00,833,81.5109463462902,14.137736,-16.8069016,0.237697286480094
10,2013-12-30 18:32:04+00,833,67.3048349770298,14.1377938,-16.8070381,1.3877319625922
8,2013-12-30 18:47:02+00,833,145.45776224692,14.1404811,-16.8044175,0.670074622710038
16,2013-12-30 19:01:57+00,833,107.000295047598,14.1407897,-16.8043665,1.15433963806152
46,2013-12-30 19:16:55+00,833,147.765427098865,14.1292978,-16.8035844,9.86363523250936
2,2013-12-30 19:31:53+00,833,-103.105702140994,14.08586,-16.7529898,0.973087868591527
0,2013-12-30 19:46:45+00,833,58.4154576168654,14.0859398,-16.7529232,0.713442359269479
4,2013-12-30 20:01:45+00,833,-1.53140946465271,14.0859275,-16.7529593,1.68002976164114
15,2013-12-30 20:16:40+00,833,132.151473158078,14.0860361,-16.7530202,3.48737723798272
11,2013-12-30 20:31:59+00,833,-63.9368599578741,14.0861098,-16.7532362,0.276586333718787
11,2013-12-30 20:47:00+00,833,-161.021993775786,14.0863007,-16.7534288,0.641326749792959
0,2013-12-30 21:17:03+00,833,6.23345820724938,14.0868082,-16.7540215,1.13529731788638
8,2013-12-30 21:47:03+00,833,176.207723583374,14.086961,-16.7546175,2.12960090157757
12,2013-12-30 22:17:26+00,833,-138.72746717775,14.087532,-16.7568324,0.172626765016321
5,2013-12-30 22:47:17+00,833,115.084577356987,14.0877157,-16.7571187,0.205182845286832
5,2013-12-30 23:17:08+00,833,112.931964566903,14.0888448,-16.7581837,0.346554469023269
2,2013-12-30 23:47:01+00,833,27.9359379653186,14.0890189,-16.7582849,0.357770876399966
2,2013-12-31 00:16:53+00,833,52.5569629296112,14.0892111,-16.7583765,1.95289528649132
6,2013-12-31 00:46:45+00,833,-29.3416490128812,14.0896771,-16.7594211,0.148660687473185
6,2013-12-31 01:16:37+00,833,-28.3663879228655,14.0896777,-16.7593652,0.915478017212866
6,2013-12-31 01:46:37+00,833,-65.7422910611342,14.0897584,-16.7597779,2.24899977767896
5,2013-12-31 02:17:08+00,833,-50.7753152533247,14.0900473,-16.7603007,0.136014705087354
3,2013-12-31 02:47:01+00,833,100.228532129107,14.0893183,-16.7591965,1.67056876542093
-1,2013-12-31 03:02:00+00,833,145.428332011826,14.0892845,-16.7592082,4.33549305154558
12,2013-12-31 03:16:55+00,833,-26.222045735355,14.0895595,-16.7598322,0.988837701546619
9,2013-12-31 03:31:51+00,833,-42.9722162955803,14.0895308,-16.7598157,0.177200451466694
8,2013-12-31 03:46:45+00,833,,14.0895194,-16.7598077,
9,2013-12-31 04:01:40+00,833,141.891854450889,14.089538,-16.7598224,0.202484567313166
19,2013-12-31 04:16:36+00,833,173.825862564475,14.0895797,-16.759819,0.131529464379659
-3,2013-12-31 04:31:33+00,833,,14.0898375,-16.7603523,
-2,2013-12-31 04:46:28+00,833,-60.4751823052654,14.0899655,-16.7604382,8.27178940737734
5,2013-12-31 05:01:35+00,833,95.1492947312057,14.0833934,-16.7713773,0.890505474435727
8,2013-12-31 05:17:08+00,833,23.0429106805787,14.08336,-16.7714275,0.0640312423743285
8,2013-12-31 05:32:04+00,833,-21.1845682100565,14.0833617,-16.7714296,0.791770168672703
45,2013-12-31 05:47:05+00,833,-79.5319792492647,14.0942696,-16.8140799,8.20000609755871
-1,2013-12-31 06:01:59+00,833,17.0720853985628,14.1409439,-16.8382755,2.35053185470863
8,2013-12-31 06:17:23+00,833,-21.1462387431672,14.1564943,-16.8449688,2.4
9,2013-12-31 06:32:24+00,833,-86.2902179064443,14.1529289,-16.8997173,5.73888490910909
21,2013-12-31 06:47:23+00,833,-29.5146237422041,14.1736176,-16.9345824,5.76483304181483
12,2013-12-31 07:02:16+00,833,-18.782710546124,14.2150029,-16.9313224,5.07
9,2013-12-31 07:17:15+00,833,40.1899285940752,14.2466756,-16.9014577,7.18178250854201
27,2013-12-31 07:32:29+00,833,121.457213763088,14.2913239,-16.9090641,0.323882694814033
58,2013-12-31 07:47:36+00,833,-174.495527629046,14.2813089,-16.9095076,1.65680415257809
87,2013-12-31 08:03:31+00,833,163.251132991794,14.2235464,-16.8764347,6.19681369737706
-15,2013-12-31 08:18:45+00,833,9.76777939857923,14.1374716,-16.8130263,3.87001291987507
0,2013-12-31 08:33:40+00,833,114.387603012379,14.137207,-16.8130367,1.50864177325169
-1,2013-12-31 08:48:38+00,833,130.335885715764,14.1371862,-16.813015,2.21350400948361
-5,2013-12-31 09:03:32+00,833,29.1619713765243,14.1372546,-16.8130392,3.23208910768252
4,2013-12-31 09:18:28+00,833,13.4615948468737,14.1372292,-16.8130088,0.0824621125123532
4,2013-12-31 09:33:25+00,833,-80.3891976648342,14.1372318,-16.8129931,1.47105404387466
10,2013-12-31 09:48:23+00,833,104.877202607055,14.1364179,-16.808147,1.10390216957845
-2,2013-12-31 10:03:30+00,833,15.6409914965138,14.1363663,-16.8087091,2.50697028303089
11,2013-12-31 10:18:38+00,833,54.6656535270307,14.1349006,-16.8092092,2.30488611432322
3,2013-12-31 10:34:08+00,833,,14.1348854,-16.8099233,
6,2013-12-31 10:49:07+00,833,104.212496661198,14.1347702,-16.8098606,0.160312195418814
1,2013-12-31 11:04:03+00,833,47.7512306844911,14.1337292,-16.8086798,0.111803398874989
107,2013-12-31 11:19:03+00,833,,14.133674,-16.811838,
164,2013-12-31 11:34:04+00,833,155.359199528563,14.1328547,-16.812286,0.921303424502482
237,2013-12-31 11:49:12+00,833,-149.725550504885,14.1316758,-16.8118724,0.689420046125727
398,2013-12-31 12:04:07+00,833,73.3276448072668,14.1322377,-16.8122217,0.820060973342836
318,2013-12-31 12:19:02+00,833,143.615787763241,14.1330888,-16.8130672,1.64438438328756
157,2013-12-31 12:33:59+00,833,108.039858679931,14.1333394,-16.8134368,1.54434452114805
22,2013-12-31 13:04:10+00,833,84.1894872885756,14.1317615,-16.8141641,1.75114248420852
226,2013-12-31 13:19:01+00,833,149.127376678013,14.1320692,-16.8132704,0.961665222413705
131,2013-12-31 13:34:03+00,833,-57.4043984471715,14.1311674,-16.8120315,5.23393733244868
8,2013-12-31 13:49:04+00,833,145.433733520779,14.1321228,-16.8120539,0.130384048104053
4,2013-12-31 14:04:49+00,833,-31.8035215482778,14.1321086,-16.812137,0.684689710744948
2,2013-12-31 14:19:50+00,833,-99.3435925503401,14.1321802,-16.8121375,0.940478601564118
5,2013-12-31 14:35:08+00,833,-109.500540560655,14.1322083,-16.812095,0.477598157450382
9,2013-12-31 14:50:14+00,833,52.47368930338,14.1322731,-16.8121432,0.430116263352131
63,2013-12-31 15:05:08+00,833,-33.7381318203743,14.1333739,-16.8117246,1.79477018027379
154,2013-12-31 15:20:13+00,833,141.861458080576,14.1334128,-16.8127704,5.53376905914947
202,2013-12-31 15:35:28+00,833,100.743095631843,14.1333609,-16.8123577,10.8772147170128
-17,2013-12-31 16:06:12+00,833,51.9871161366036,14.1345063,-16.8106055,13.8746711672746
28,2013-12-31 16:21:07+00,833,61.9665233432297,14.1357659,-16.8114488,0.586003412959345
26,2013-12-31 16:36:04+00,833,,14.1353345,-16.810405,
-93,2013-12-31 16:51:03+00,833,-101.290611989778,14.1350167,-16.8100317,0.785493475466219
-561,2013-12-31 17:20:54+00,833,-43.4583985815537,14.1355405,-16.8094941,1.16068945028375
-209,2013-12-31 17:35:49+00,833,-54.8993606502638,14.1363947,-16.8082119,0.446542271235322
-105,2013-12-31 17:50:45+00,833,100.054801919583,14.1364117,-16.807561,57.2017482250324
10,2013-12-31 18:21:07+00,833,-32.9060346148655,14.1372887,-16.8067306,0.305941170815567
13,2013-12-31 18:36:03+00,833,-27.2476016670698,14.1372998,-16.8066582,0.098488578017961
81,2013-12-31 18:51:00+00,833,65.7388757507289,14.0884521,-16.7560137,13.1380554116658
13,2013-12-31 19:05:58+00,833,53.4380934806173,14.0900594,-16.7530697,0.261725046566048
8,2013-12-31 19:20:52+00,833,-151.257209763125,14.088721,-16.7528665,0.0640312423743285
5,2013-12-31 19:35:52+00,833,-14.5181241204852,14.0868207,-16.7548788,1.28996123972777
11,2013-12-31 19:50:43+00,833,-28.9909300077975,14.0864765,-16.7558063,0.140356688476182
19,2013-12-31 20:05:39+00,833,1.00369102089911,14.0865771,-16.7558515,0.5
-8,2013-12-31 20:20:39+00,833,-172.112541972569,14.0865084,-16.7559631,2.69267524963557
-45,2013-12-31 20:35:33+00,833,-6.19479593568589,14.0868687,-16.7560494,20.3491449451814
9,2013-12-31 20:51:02+00,833,-97.6728741319968,14.0868543,-16.7560951,0.0447213595499958
12,2013-12-31 21:20:51+00,833,-41.8108607014989,14.0871658,-16.7563943,0.630713881248859
2,2013-12-31 21:50:44+00,833,163.275243532364,14.0885334,-16.757979,0.296816441593117
2,2013-12-31 22:20:38+00,833,146.136183218849,14.0892705,-16.7598315,0.514003891035856
2,2013-12-31 22:50:32+00,833,-29.7402538180775,14.0895751,-16.7603887,0.9198369420718
5,2013-12-31 23:20:20+00,833,119.067098169873,14.0900665,-16.7605416,0.237697286480094
-1,2013-12-31 23:50:23+00,833,17.6741072688474,14.0903521,-16.7607232,0.281780056072107
10,2014-01-01 00:50:28+00,833,132.281764371493,14.0904587,-16.761063,0.868849814409832
85,2014-01-01 01:20:22+00,833,-96.2721918471846,14.0578536,-16.8497867,10.7465343250743
3,2014-01-01 01:50:29+00,833,-76.2687672262754,14.0550969,-16.8857394,1.94363062334385
130,2014-01-01 02:20:24+00,833,-157.863195177863,14.0223552,-16.9289512,7.92921181455004
14,2014-01-01 02:50:50+00,833,29.3142584208467,13.9687787,-16.9376715,2.75697297774207
21,2014-01-01 03:21:21+00,833,136.358953477582,13.9584848,-16.9347126,1.17337121150981
19,2014-01-01 03:36:22+00,833,26.4624323589513,13.9430676,-16.9398775,2.85938804641832
17,2014-01-01 03:51:21+00,833,107.919911479475,13.9540891,-16.9435796,2.69313943196412
8,2014-01-01 04:06:38+00,833,86.2528474184166,13.9544627,-16.941802,0.534509120595711
15,2014-01-01 04:21:39+00,833,100.942967077997,13.9546304,-16.9393271,3.70005405365922
3,2014-01-01 04:36:35+00,833,88.7345191715284,13.9546998,-16.9370236,0.449221548904324
0,2014-01-01 04:51:32+00,833,61.4608947119561,13.9548216,-16.9345915,1.12071405808975
-21,2014-01-01 05:21:51+00,833,-97.7276419833304,13.9555995,-16.9303509,4.41099761958675
4,2014-01-01 05:36:56+00,833,77.3415788584757,13.955817,-16.9283529,2.70946489181905
5,2014-01-01 05:51:50+00,833,99.0306098459267,13.9558168,-16.9263931,1.33090194980697
5,2014-01-01 06:07:09+00,833,107.068443216857,13.9560206,-16.9244651,0.593043000127309
3,2014-01-01 06:22:11+00,833,172.485988882781,13.955988,-16.9226065,0.104403065089106
0,2014-01-01 06:37:07+00,833,65.6210209501247,13.9561694,-16.921064,1.71493440107778
16,2014-01-01 06:52:10+00,833,28.5185814446257,13.976822,-16.9194996,3.8517528477305
8,2014-01-01 07:40:51+00,833,-27.1683487952187,14.1210531,-16.7974678,5.63575194628011
35,2014-01-01 07:55:59+00,833,26.973531600082,14.1298867,-16.803343,4.36010320978759
11,2014-01-01 08:11:02+00,833,78.6434770643512,14.1371333,-16.8130827,3.01358590386934
3,2014-01-01 08:25:59+00,833,-25.5497492422784,14.1373388,-16.8116755,1.09329776364904
-1,2014-01-01 08:41:06+00,833,-101.738486316209,14.1374624,-16.81114,2.03666393889615
0,2014-01-01 08:56:06+00,833,-178.167029314643,14.1368756,-16.8106893,2.07963939181773
30,2014-01-01 09:11:29+00,833,-157.214327830086,14.1359133,-16.8099597,1.30740200397582
-3,2014-01-01 09:26:50+00,833,-15.2152086055315,14.1407329,-16.8045138,1.34164078649987
8,2014-01-01 09:41:54+00,833,-54.3464129364933,14.1407022,-16.8045949,3.12921715449727
-9,2014-01-01 09:57:08+00,833,-25.726013422528,14.1408079,-16.8045541,2.93015357959271
5,2014-01-01 10:12:38+00,833,-121.179076651212,14.137435,-16.8080457,0.0728010988928052
-5,2014-01-01 10:27:32+00,833,10.0411693477461,14.1374809,-16.8080145,2.53061257406186
-9,2014-01-01 10:57:28+00,833,95.7263066245835,14.1372709,-16.8075523,3.21024921150991
-4,2014-01-01 11:27:17+00,833,-72.2468720026812,14.1360678,-16.8078809,4.94409749094817
3,2014-01-01 11:42:19+00,833,45.3308562588187,14.1360668,-16.8077703,1.08374351209131
4,2014-01-01 11:57:07+00,833,21.7825234294936,14.1346774,-16.8081617,0.0509901951359279
-2,2014-01-01 12:27:47+00,833,-116.608924372723,14.1345607,-16.8079741,1.36565002837477
32,2014-01-01 12:43:03+00,833,61.2369951996819,14.1346308,-16.8077654,1.63884105391585
11,2014-01-01 12:57:55+00,833,-174.665853478611,14.1345698,-16.8078781,0.04
73,2014-01-01 13:12:51+00,833,21.8329914793466,14.1347701,-16.8084252,0.34828149534536
66,2014-01-01 13:27:58+00,833,126.679884887974,14.132814,-16.8093498,1.03247275993122
31,2014-01-01 13:43:07+00,833,121.944979281761,14.1328196,-16.8080797,6.12846636606582
11,2014-01-01 13:58:01+00,833,-90.8373064636909,14.1328095,-16.8081701,1.85690602885553
14,2014-01-01 14:13:32+00,833,-118.441232991073,14.1327874,-16.8080767,0.509901951359279
3,2014-01-01 14:28:43+00,833,74.3331155829794,14.1327944,-16.8080462,1.58382448522556
6,2014-01-01 14:44:02+00,833,149.823416288017,14.1327936,-16.8080954,1.12538882169675
1,2014-01-01 14:59:38+00,833,173.070884830923,14.1327779,-16.8080703,0.6000833275471
-35,2014-01-01 15:14:42+00,833,99.9215346708793,14.1327312,-16.808005,4.15120464443756
391,2014-01-01 15:29:45+00,833,119.983614304903,14.1334072,-16.8093609,1.34536240470737
294,2014-01-01 15:44:48+00,833,137.930336739425,14.1333178,-16.8091016,2.96826548677843
9,2014-01-01 16:00:09+00,833,97.9240931660238,14.1327816,-16.8080449,0.219317121994613
10,2014-01-01 16:45:41+00,833,12.6813354988422,14.1327779,-16.8080548,1.14634200830293
3,2014-01-01 17:01:23+00,833,-47.2907988280504,14.1337453,-16.8086007,0.165529453572468
6,2014-01-01 17:16:18+00,833,-14.8927445115764,14.1337754,-16.808592,1.37116738584317
9,2014-01-01 17:31:14+00,833,98.9421991638777,14.1348312,-16.8085769,0.140356688476182
55,2014-01-01 17:46:14+00,833,174.091787210486,14.1348159,-16.8084418,11.6220910338889
18,2014-01-01 18:01:08+00,833,-51.565810231082,14.1354928,-16.8085592,2.73029302456714
2,2014-01-01 18:16:03+00,833,79.8827764521046,14.1361219,-16.8075169,2.2800219297191
11,2014-01-01 18:31:02+00,833,-118.575643919997,14.1365699,-16.8074662,0.200997512422418
3,2014-01-01 18:45:57+00,833,-109.388336649216,14.1321456,-16.8645795,9.70044328883995
-5,2014-01-01 19:00:56+00,833,-114.88177797648,14.1088638,-16.9370483,9.32303062313967
13,2014-01-01 19:17:25+00,833,-97.6938143130464,14.0670357,-16.9713231,6.83005856490265
3,2014-01-01 19:32:38+00,833,38.3152119383207,14.0772953,-16.9740809,0.368917334913934
-4,2014-01-01 19:47:34+00,833,-122.449221782634,14.0873383,-16.9649286,2.41588493103459
5,2014-01-01 20:02:38+00,833,-113.491767448502,14.0856533,-16.9634364,2.47588368062799
2,2014-01-01 20:18:08+00,833,18.6647402784008,14.0847142,-16.962197,0.13
7,2014-01-01 20:33:07+00,833,-51.146134056144,14.083882,-16.9613995,0.693541635375988
29,2014-01-01 20:48:03+00,833,-93.7419084731976,14.0838904,-16.9623738,1.77070607385867
-20,2014-01-01 21:17:55+00,833,-22.1255464752526,14.0804173,-16.9614179,1.80227633841206
6,2014-01-01 21:47:54+00,833,81.772345773515,14.0735968,-16.9611173,1.45715476185613
10,2014-01-01 22:48:20+00,833,73.4102353693756,14.0438811,-16.9509895,2.01357890334598
20,2014-01-01 23:18:11+00,833,-38.7310590128309,14.0438734,-16.9517946,0.984784240328814
31,2014-01-01 23:48:13+00,833,132.228283314587,14.0436799,-16.9541609,2.21382022757043
-41,2014-01-02 00:18:25+00,833,-54.3873268491375,14.0432564,-16.9582019,5.27797309580108
10,2014-01-02 00:49:07+00,833,-99.7080147643323,14.0431788,-16.9644527,0.611310068623117
3,2014-01-02 01:19:00+00,833,-23.7645948843812,14.0461172,-16.9699414,2.78217540784186
11,2014-01-02 02:20:27+00,833,-85.8619663978331,14.0760785,-16.9803867,0.631268564083465
3,2014-01-02 02:50:33+00,833,-153.67824354182,14.090169,-16.980957,1.21433109158911
4,2014-01-02 03:05:23+00,833,,14.0903935,-16.9809405,
4,2014-01-02 03:20:20+00,833,-3.69195614745419,14.0907016,-16.980531,0.373363094051889
0,2014-01-02 03:35:20+00,833,88.7756298606587,14.0910015,-16.9800128,1.63085866953578
5,2014-01-02 03:50:24+00,833,-29.8896099828395,14.0910656,-16.9792779,0.551089829338194
7,2014-01-02 04:05:30+00,833,126.126820789111,14.0910833,-16.9781222,1.32280006047777
4,2014-01-02 04:20:19+00,833,-73.1965352239266,14.0908552,-16.976983,0.810246875958186
-2,2014-01-02 04:35:17+00,833,-33.3614434437552,14.0908861,-16.9759845,1.64283291907607
4,2014-01-02 04:50:35+00,833,129.553810873802,14.0906746,-16.9749422,0.399249295553543
12,2014-01-02 05:24:12+00,833,-48.4806102355835,14.1145065,-16.9881139,3.33622541204877
-7,2014-01-02 05:54:38+00,833,-136.491856385285,14.1143226,-16.9866082,2.0181427105138
3,2014-01-02 06:11:39+00,833,159.709140529761,14.1156948,-16.9820976,0.187882942280559
3,2014-01-02 06:26:43+00,833,2.42566988492119,14.1221786,-16.9845504,0.162788205960997
5,2014-01-02 06:56:37+00,833,43.4346440326355,14.132552,-16.9880379,1.15351636312625
49,2014-01-02 07:11:35+00,833,-106.072963704236,14.1403814,-16.9939315,8.66193973657171
-9,2014-01-02 07:26:29+00,833,68.0623685752734,14.1362423,-16.9473508,11.8817717534045
4,2014-01-02 07:41:43+00,833,91.9596900898154,14.1470593,-16.8746541,8.26078083476374
43,2014-01-02 07:56:50+00,833,-58.7542245483799,14.138476,-16.8142212,1.30587135660447
-1,2014-01-02 08:12:02+00,833,-95.4600871500628,14.1404251,-16.8044722,3.57945526581909
56,2014-01-02 08:27:12+00,833,-113.398770746107,14.1404382,-16.8043292,4.37817313499592
-16,2014-01-02 08:42:15+00,833,-87.1295407907596,14.1405813,-16.8045842,5.49145700156161
1,2014-01-02 08:57:26+00,833,-57.5127745878211,14.1407076,-16.8044717,2.26920690991368
-29,2014-01-02 09:12:33+00,833,-23.0290608828638,14.1411444,-16.8043204,7.75454705318112
0,2014-01-02 09:27:41+00,833,-61.8509437639241,14.1406108,-16.803734,1.16180893437777
0,2014-01-02 09:42:57+00,833,-75.9822606373516,14.1405823,-16.8033935,2.04188638273534
